id,full_name,html_url,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,description,source
1026093066,frankrichardhall/OroSwap-Testnet-Airdrop-bot,https://github.com/frankrichardhall/OroSwap-Testnet-Airdrop-bot,2025-07-25T09:45:19Z,2025-12-31T02:55:24Z,2025-12-31T02:55:21Z,1,1,0,JavaScript,"airdrop, automation, blockchain, bot, bridge",An automated CLI bot designed for interacting with OroSwap on the Zig Testnet,github_relaxed
940383700,frankrichardhall/Monad-Curvance-Pump4Gains-bot,https://github.com/frankrichardhall/Monad-Curvance-Pump4Gains-bot,2025-02-28T04:39:31Z,2025-12-31T02:55:24Z,2025-12-31T02:55:21Z,2,1,0,JavaScript,"airdrop, automation, blockchain, bot, bridge",Pump4Gains is an automated bot designed for executing transactions with Curvance on the Monad Testnet network in compliance with standardized operational procedures.,github_relaxed
775391665,gitrecon1455/fresh-proxy-list,https://github.com/gitrecon1455/fresh-proxy-list,2024-03-21T09:57:26Z,2025-12-31T02:55:26Z,2025-12-31T02:55:21Z,88,13,0,Python,"anonymity, free-proxy-ip, free-proxy-list, http-proxy, https-proxy",Free Proxy List Updated every 10 minutes,github_relaxed
1018510035,frankrichardhall/Octra-Labs-Client-Installation-bot,https://github.com/frankrichardhall/Octra-Labs-Client-Installation-bot,2025-07-12T12:18:02Z,2025-12-31T02:55:24Z,2025-12-31T02:55:21Z,1,1,0,Shell,"airdrop, automation, blockchain, bot, bridge","Octra.sh is an interactive installation script designed to set up the Octra Labs Pre-Client quickly and securely. This script automates the cloning process, dependency setup, environment creation, wal",github_relaxed
940417464,frankrichardhall/Monad-Testnet-bot,https://github.com/frankrichardhall/Monad-Testnet-bot,2025-02-28T06:17:41Z,2025-12-31T02:55:24Z,2025-12-31T02:55:21Z,2,0,0,JavaScript,"airdrop, apriori, automation, blockchain, bot","This JavaScript bot script is designed to interact with the Monad testnet, enabling automated operations and seamless communication with the network. It provides functionalities for transaction proces",github_relaxed
857672792,frankrichardhall/PlumeNetwork-Testnet-bot,https://github.com/frankrichardhall/PlumeNetwork-Testnet-bot,2024-09-15T09:47:47Z,2025-12-31T02:55:25Z,2025-12-31T02:55:21Z,1,3,0,JavaScript,"airdrop, blockchain, bot, cryptocurrency, testnet",Bot to interact with Plume Network Testnet faucets and manage transactions automatically.,github_relaxed
881173660,frankrichardhall/Humanity-Protocol-Airdrop-bot,https://github.com/frankrichardhall/Humanity-Protocol-Airdrop-bot,2024-10-31T03:13:21Z,2025-12-31T02:55:24Z,2025-12-31T02:55:20Z,16,3,0,JavaScript,"airdrop, blockchain, cryptocurrency, protocol, testnet",Tool or script designed to automate the process of claiming airdrops from the Humanity Protocol on a daily basis. ,github_relaxed
1037538496,drussell23/JARVIS,https://github.com/drussell23/JARVIS,2025-08-13T18:15:43Z,2025-12-31T02:55:23Z,2025-12-31T02:55:20Z,4,0,101,Python,,"JARVIS: Just A Rather Very Intelligent System - An AI-powered conversational interface inspired by Iron Man's AI assistant. Built with Python backend and React frontend, featuring advanced natural lan",github_relaxed
835461489,Indrudge/Indrudge,https://github.com/Indrudge/Indrudge,2024-07-29T22:22:39Z,2025-12-31T02:55:24Z,2025-12-31T02:55:20Z,1,0,0,,"config, github-config",Config files for my GitHub profile.,github_relaxed
875887575,frankrichardhall/Izumi-Finance-Trailblazers-Taiko-Airdrop-bot,https://github.com/frankrichardhall/Izumi-Finance-Trailblazers-Taiko-Airdrop-bot,2024-10-21T03:25:42Z,2025-12-31T02:55:24Z,2025-12-31T02:55:20Z,4,1,1,TypeScript,"airdrop, blockchain, bot, cryptocurrency, evm",Learn and get rewarded (Airdrop) by exploring every corner of our ecosystem and completing various on-chain activities. This bot also includes an automatic swap feature on iZUMi Finance Exchange using,github_relaxed
1015224776,frankrichardhall/Kite-AI-Airdrop-bot,https://github.com/frankrichardhall/Kite-AI-Airdrop-bot,2025-07-07T07:29:31Z,2025-12-31T02:55:24Z,2025-12-31T02:55:20Z,1,0,0,JavaScript,"airdrop, automation, blockchain, cryptocurrency, evm","Enterprise-grade automation bot for Kite AI, GoKite, Pharos, and Interlink. Automates XP farming, daily rewards, and AI interactions — fully autonomous and multi-wallet ready.",github_relaxed
1015137143,frankrichardhall/Gotchipus-NFT-Pharos-Network-Airdrop-bot,https://github.com/frankrichardhall/Gotchipus-NFT-Pharos-Network-Airdrop-bot,2025-07-07T04:11:40Z,2025-12-31T02:55:23Z,2025-12-31T02:55:20Z,1,0,0,JavaScript,"airdrop, automation, blockchain, bot, bridge","An automation suite designed for the Gotchipus project within the Pharos Testnet and its growing ecosystem. Gotchipus enables users to automate interactions, smart contract operations, and farming act",github_relaxed
1035761414,frankrichardhall/Huddle01-Testnet-Airdrop-bot,https://github.com/frankrichardhall/Huddle01-Testnet-Airdrop-bot,2025-08-11T03:53:11Z,2025-12-31T02:55:23Z,2025-12-31T02:55:20Z,1,0,0,JavaScript,"airdrop, automation, blockchain, cryptography, evm",A Node.js-based automation script that helps you join Huddle01 rooms with multiple wallet accounts at once to earn testnet participation points efficiently.,github_relaxed
1066560708,KotomiMitsutakaOgawa/AutoGreen,https://github.com/KotomiMitsutakaOgawa/AutoGreen,2025-09-29T16:46:53Z,2025-12-31T02:55:22Z,2025-12-31T02:55:19Z,1,0,0,,,,github_relaxed
954360383,LEOCAR0210/Solver-App,https://github.com/LEOCAR0210/Solver-App,2025-03-25T00:56:03Z,2025-12-31T02:55:23Z,2025-12-31T02:55:19Z,1,0,0,Python,"cause, issues, problem-solving, raiz, raiz-cause",Solver-App,github_relaxed
869821634,glycerine/rpc25519,https://github.com/glycerine/rpc25519,2024-10-09T00:24:53Z,2025-12-31T02:55:21Z,2025-12-31T02:55:18Z,14,1,0,Go,,Edwards curve ed25519 identity based RPC for Go/golang. TLS-v1.3 over TCP (or QUIC),github_relaxed
809358369,FinnHeathfield/Soundbath-2.1,https://github.com/FinnHeathfield/Soundbath-2.1,2024-06-02T13:20:28Z,2025-12-31T02:55:23Z,2025-12-31T02:55:18Z,1,0,0,Max,,,github_relaxed
1037967052,henrikbykvist/fpl-feed-raakens-disipler,https://github.com/henrikbykvist/fpl-feed-raakens-disipler,2025-08-14T12:04:17Z,2025-12-31T02:55:18Z,2025-12-31T02:55:15Z,1,0,0,Python,,,github_relaxed
825470099,Nat3z/OpenGameInstaller,https://github.com/Nat3z/OpenGameInstaller,2024-07-07T21:35:09Z,2025-12-31T02:55:18Z,2025-12-31T02:55:14Z,75,6,2,TypeScript,,a game installation and management platform built with developers in mind.,github_relaxed
1063788801,hafrey1/GeoLite-IP,https://github.com/hafrey1/GeoLite-IP,2025-09-25T05:57:46Z,2025-12-31T02:55:15Z,2025-12-31T02:55:13Z,4,1,0,HTML,,个人网络环境健康检测工具，支持混合IP与域名查询，支持单个IP与域名查询，批量处理查询，使用MaxMind GeoLite2-Country.mmdb数据库地理位置查询API，可一键部署到Vercel。,github_relaxed
985916210,soenneker/soenneker.semantickernel.pool,https://github.com/soenneker/soenneker.semantickernel.pool,2025-05-18T19:32:51Z,2025-12-31T02:55:16Z,2025-12-31T02:55:43Z,3,0,0,C#,"csharp, dotnet, entry, kernel, limiting",Manages a pool of Semantic Kernel instances with per-entry rate limiting.,github_relaxed
831877385,surisuririsu/gakumas-tools,https://github.com/surisuririsu/gakumas-tools,2024-07-21T21:51:15Z,2025-12-31T02:55:16Z,2025-12-31T02:55:12Z,60,10,7,JavaScript,"gakuen-idolmaster, gakumas, idolmaster",Tools for playing Gakuen Idolmaster,github_relaxed
960013737,Damocles-fr/PPJF,https://github.com/Damocles-fr/PPJF,2025-04-03T18:06:16Z,2025-12-31T02:55:13Z,2025-12-31T02:55:10Z,11,0,0,JavaScript,"jellyfin, jellyfin-client, jellyfin-media-player, jellyfin-plugin, jellyfin-web",PotPlayer launcher for Jellyfin Web    • Optional : Clickable link to the local media folder (from Jellyfin media information panel)  • Optional : Jellyfin Server Automation : Start and stop server au,github_relaxed
1062243609,Pedrohss2/cardapio-backend,https://github.com/Pedrohss2/cardapio-backend,2025-09-23T02:21:42Z,2025-12-31T02:55:13Z,2025-12-31T02:55:09Z,1,0,0,TypeScript,,,github_relaxed
1050461365,Zanue/MDT-dist,https://github.com/Zanue/MDT-dist,2025-09-04T13:15:59Z,2025-12-31T02:55:13Z,2025-12-31T02:55:09Z,50,1,1,Python,,[AAAI 2025] Few-step Flow for 3D Generation via Marginal-Data Transport Distillation,github_relaxed
942662378,t23-02/bongda,https://github.com/t23-02/bongda,2025-03-04T13:20:04Z,2025-12-31T02:55:08Z,2025-12-31T02:55:07Z,5,1,0,,,,github_relaxed
852618772,paul-russo/blots-lang,https://github.com/paul-russo/blots-lang,2024-09-05T05:56:45Z,2025-12-31T02:55:10Z,2025-12-31T02:55:07Z,31,1,0,Rust,,"Small, simple, expression-oriented programming language.",github_relaxed
986592853,robertringler/QRATUM,https://github.com/robertringler/QRATUM,2025-05-19T20:57:44Z,2025-12-31T02:55:08Z,2025-12-31T02:57:29Z,1,0,57,Python,,,github_relaxed
853583264,petr0leum/github_actions_dashboard,https://github.com/petr0leum/github_actions_dashboard,2024-09-07T00:57:22Z,2025-12-31T02:55:07Z,2025-12-31T02:55:04Z,1,1,0,Jupyter Notebook,,"A GitHub Actions-powered project that automates stock data fetching, analysis, and visualization on a web interface.",github_relaxed
861620940,rspack-contrib/rspack-dev-server,https://github.com/rspack-contrib/rspack-dev-server,2024-09-23T08:33:14Z,2025-12-31T02:55:05Z,2025-12-31T02:55:03Z,30,6,7,JavaScript,"devserver, rspack","Dev server for Rspack, provides the same API as webpack-dev-server.",github_relaxed
1001743547,kungbirdmed/truthverify-site,https://github.com/kungbirdmed/truthverify-site,2025-06-13T23:50:39Z,2025-12-31T02:55:06Z,2025-12-31T02:55:03Z,1,0,0,HTML,,"truthverify: truth, fake, or satire.",github_relaxed
749934933,Gabrieltrinidad0101/informacion-dominicana,https://github.com/Gabrieltrinidad0101/informacion-dominicana,2024-01-29T17:23:41Z,2025-12-31T02:55:07Z,2025-12-31T02:55:03Z,2,0,0,JavaScript,,,github_relaxed
765016537,wanghz/Honeybee,https://github.com/wanghz/Honeybee,2024-02-29T05:57:55Z,2025-12-31T02:58:13Z,2025-12-31T02:58:09Z,14,3,0,Python,,nothing is about,github_relaxed
786340919,indmdev/Free-Telegram-Store-Bot,https://github.com/indmdev/Free-Telegram-Store-Bot,2024-04-14T06:36:33Z,2025-12-31T02:58:12Z,2025-12-31T02:58:09Z,74,29,5,Python,"autobot, e-commerce, e-commerce-bot, free, free-bot-for-crypto-trading","This is 100% Free Shop Bot, Is a Telegram Store Bot you can use for selling your products and services and managing your products and orders. You customers can  easily shop on you store with confidenc",github_relaxed
1023165523,penhandev/AutoAiVPN,https://github.com/penhandev/AutoAiVPN,2025-07-20T16:59:57Z,2025-12-31T02:58:12Z,2025-12-31T02:58:08Z,49,6,0,,,use these v2ray configs for free,github_relaxed
1041862538,BigheadSMZ/Zelda-LA-DX-HD-Updated,https://github.com/BigheadSMZ/Zelda-LA-DX-HD-Updated,2025-08-21T05:58:49Z,2025-12-31T02:58:03Z,2025-12-31T02:58:00Z,272,8,8,C#,,A PC Port of The Legend of Zelda: Link's Awakening.,github_relaxed
847443185,drmlive/fancode-live-events,https://github.com/drmlive/fancode-live-events,2024-08-25T20:44:09Z,2025-12-31T02:57:58Z,2025-12-31T02:57:55Z,27,12,1,,,,github_relaxed
785589365,indmdev/indmshopbot,https://github.com/indmdev/indmshopbot,2024-04-12T07:38:03Z,2025-12-31T02:57:54Z,2025-12-31T02:57:51Z,14,3,0,,"bot, classic, classic-bot, ecommerce, ecommerce-bot","InDMShopBot: The best Telegram Shopping Bot For Sellers, The Shop Bot is a Classic and Premium e-commerce bot created for sellers to own a store  for selling products and services on telegram. Try the",github_relaxed
830286277,Supremekirb/EBME,https://github.com/Supremekirb/EBME,2024-07-18T01:40:12Z,2025-12-31T02:57:50Z,2025-12-31T02:57:47Z,19,1,1,Python,,GUI editor for EarthBound's overworld areas.,github_relaxed
872158887,winterofhell/fedora-optimizations,https://github.com/winterofhell/fedora-optimizations,2024-10-13T23:32:36Z,2025-12-31T02:57:51Z,2025-12-31T02:57:47Z,64,1,0,,,"Fedora Linux optimization for better performance, latency, smoothness and responsiveness (in games too)",github_relaxed
981865302,flarom/cohesion,https://github.com/flarom/cohesion,2025-05-12T02:46:46Z,2025-12-31T02:57:43Z,2025-12-31T02:57:39Z,10,1,0,JavaScript,"customizable, distraction-free, markdown, minimalist, productivity",Simple markdown editor for technical writting,github_relaxed
1025380544,chainapsis/oko,https://github.com/chainapsis/oko,2025-07-24T07:05:06Z,2025-12-31T02:57:43Z,2025-12-31T02:57:39Z,13,2,8,TypeScript,,Oko is an open-source embedded wallet stack that provides passwordless crypto experience via multi-party computation,github_relaxed
954413618,Setout8/Book-Pen-Book,https://github.com/Setout8/Book-Pen-Book,2025-03-25T03:35:42Z,2025-12-31T02:57:39Z,2025-12-31T02:57:36Z,262,443,6,JavaScript,,本项目是基于源 BPB 面板代码，生成独一无二的混淆代码来部署 cloudflare pages 项目，从而实现 VPN 上网,github_relaxed
1048943772,MrAbolfazlNorouzi/iran-configs,https://github.com/MrAbolfazlNorouzi/iran-configs,2025-09-02T08:58:55Z,2025-12-31T02:58:16Z,2025-12-31T02:58:13Z,12,0,0,Python,,v2ray server,github_relaxed
1001514627,guess/claude_code,https://github.com/guess/claude_code,2025-06-13T14:08:32Z,2025-12-31T02:57:33Z,2025-12-31T02:57:29Z,19,2,0,Elixir,"agents, ai, anthropic, beam, claude",Claude Code SDK for Elixir,github_relaxed
1065046261,manyeyes/ManySpeech,https://github.com/manyeyes/ManySpeech,2025-09-27T01:12:24Z,2025-12-31T02:57:32Z,2025-12-31T02:57:27Z,54,8,1,C#,,"AI Speech Solutions for Tasks such as ASR, Vocal Extraction, Accompaniment Extraction, Audio Denoising, and Enhancement, Support models such as paraformer, sensevoice, fireredasr, zipformer, moonshine",github_relaxed
1032927082,atopos31/llmio,https://github.com/atopos31/llmio,2025-08-06T03:43:36Z,2025-12-31T02:57:29Z,2025-12-31T02:57:25Z,179,15,11,TypeScript,"claude, claude-code, codex, gemini-cli, go",LLM API 负载均衡网关,github_relaxed
882885218,yihad168/tv,https://github.com/yihad168/tv,2024-11-04T01:25:16Z,2025-12-31T02:57:27Z,2025-12-31T02:57:23Z,22,6,0,,,my live tv,github_relaxed
874406666,AdeelWajid/iptv_validated_list,https://github.com/AdeelWajid/iptv_validated_list,2024-10-17T19:13:08Z,2025-12-31T02:58:10Z,2025-12-31T02:58:07Z,26,4,0,,,,github_relaxed
938093298,codeby-umar/codeby-umar,https://github.com/codeby-umar/codeby-umar,2025-02-24T12:11:32Z,2025-12-31T02:57:24Z,2025-12-31T02:57:20Z,15,2,2,,,,github_relaxed
919847797,cardenluo/ComfyUI-Apt_Preset,https://github.com/cardenluo/ComfyUI-Apt_Preset,2025-01-21T05:56:27Z,2025-12-31T02:57:15Z,2025-12-31T02:57:12Z,232,14,13,Python,,make workflow easy,github_relaxed
751620053,Eyefyre/NYT-Connections-Answers,https://github.com/Eyefyre/NYT-Connections-Answers,2024-02-02T00:53:55Z,2025-12-31T02:57:09Z,2025-12-31T02:57:06Z,45,2,0,Python,,This is a repository with a JSON file containing all the answers for the NYT Connections game,github_relaxed
1022611643,adcontextprotocol/adcp,https://github.com/adcontextprotocol/adcp,2025-07-19T12:56:11Z,2025-12-31T02:57:00Z,2025-12-31T02:57:25Z,154,23,25,TypeScript,,Docs and reference implementation for the Ad Context Protocol,github_relaxed
896318576,dpangestuw/Free-Proxy,https://github.com/dpangestuw/Free-Proxy,2024-11-30T03:34:02Z,2025-12-31T02:56:45Z,2025-12-31T02:56:41Z,97,22,0,,"free, free-proxy, free-proxy-list, http-proxy, proxy-list",Free Proxy List 🔄 Update Every 5 Minutes,github_relaxed
928646436,MangaBoya/mangaboya-nsfw,https://github.com/MangaBoya/mangaboya-nsfw,2025-02-07T01:25:36Z,2025-12-31T02:56:37Z,2025-12-31T02:56:33Z,22,0,0,,,nsfw,github_relaxed
817384953,bq2015/FreeProxies,https://github.com/bq2015/FreeProxies,2024-06-19T15:35:24Z,2025-12-31T02:56:24Z,2025-12-31T02:56:20Z,474,115,1,,,永久免费翻墙/科学上网，节点每10分钟自动更新，仅保留可用节点。订阅链接可一键导入，无需频繁更换。如果觉得有帮助，请点个星星支持一下。为了防止链接丢失，建议fork到自己的仓库。,github_relaxed
926826417,noworneverev/leetcode-api,https://github.com/noworneverev/leetcode-api,2025-02-03T23:23:28Z,2025-12-31T02:56:21Z,2025-12-31T02:56:17Z,62,14,0,Python,"leetcode, leetcode-api, leetcode-python",LeetCode API - LeetCode questions sorted by likes - Daily updated LeetCode database,github_relaxed
1005669805,pixperk/chug,https://github.com/pixperk/chug,2025-06-20T15:53:14Z,2025-12-31T02:56:21Z,2025-12-31T02:56:17Z,10,0,0,Go,,high-speed ETL pipeline from PostgreSQL to ClickHouse.,github_relaxed
1036045017,KwanWaiPang/Awesome-VLN,https://github.com/KwanWaiPang/Awesome-VLN,2025-08-11T13:29:47Z,2025-12-31T02:56:05Z,2025-12-31T02:56:01Z,48,3,0,,,Paper Survey for Visual Language Navigation,github_relaxed
909206341,constructive-io/constructive,https://github.com/constructive-io/constructive,2024-12-28T02:52:25Z,2025-12-31T02:56:04Z,2025-12-31T02:56:01Z,25,5,49,TypeScript,,"Secure, Modular Postgres for Teams",github_relaxed
830309550,Xovee/cs-conf-stats,https://github.com/Xovee/cs-conf-stats,2024-07-18T03:10:18Z,2025-12-31T02:55:56Z,2025-12-31T02:55:53Z,34,4,0,HTML,"acceptance-rate, computer-science, conference, statistics","Computer Science Conference Statistics: Explore number of submissions, acceptance rate, and many more.",github_relaxed
859075788,rix4uni/resolvers,https://github.com/rix4uni/resolvers,2024-09-18T03:26:31Z,2025-12-31T02:55:55Z,2025-12-31T02:55:52Z,15,6,0,,"bug-bounty, bugbounty, bugbountytips, dns, hacking",List of Fresh DNS resolvers updates every 1 hour,github_relaxed
831881376,projectbluefin/documentation,https://github.com/projectbluefin/documentation,2024-07-21T22:14:22Z,2025-12-31T02:57:58Z,2025-12-31T02:57:55Z,19,55,8,TypeScript,,Bluefin Documentation,github_relaxed
794728498,dxiv/dxiv,https://github.com/dxiv/dxiv,2024-05-01T20:33:51Z,2025-12-31T02:55:54Z,2025-12-31T02:55:50Z,15,0,0,,"config, github-config",Config files for my GitHub profile.,github_relaxed
770273566,Misaka-blog/sfw-client,https://github.com/Misaka-blog/sfw-client,2024-03-11T09:10:28Z,2025-12-31T02:55:54Z,2025-12-31T02:55:50Z,35,6,1,Batchfile,,Sing-box for Windows Client,github_relaxed
1043268201,argosnothing/nixos-config,https://github.com/argosnothing/nixos-config,2025-08-23T13:50:00Z,2025-12-31T02:55:38Z,2025-12-31T02:55:34Z,15,0,0,Nix,"dendritic, mangowc, nix, nix-flake, nixos",argos_nothing's NixOS Config,github_relaxed
918983828,netlas-io/netlas-free-iocs,https://github.com/netlas-io/netlas-free-iocs,2025-01-19T12:11:04Z,2025-12-31T02:55:37Z,2025-12-31T02:55:33Z,10,0,0,Python,,A free and regularly updated database of malicious hosts to support security researchers and practitioners in their threat intelligence efforts.,github_relaxed
775391665,gitrecon1455/fresh-proxy-list,https://github.com/gitrecon1455/fresh-proxy-list,2024-03-21T09:57:26Z,2025-12-31T02:55:26Z,2025-12-31T02:55:21Z,88,13,0,Python,"anonymity, free-proxy-ip, free-proxy-list, http-proxy, https-proxy",Free Proxy List Updated every 10 minutes,github_relaxed
881173660,frankrichardhall/Humanity-Protocol-Airdrop-bot,https://github.com/frankrichardhall/Humanity-Protocol-Airdrop-bot,2024-10-31T03:13:21Z,2025-12-31T02:55:24Z,2025-12-31T02:55:20Z,16,3,0,JavaScript,"airdrop, blockchain, cryptocurrency, protocol, testnet",Tool or script designed to automate the process of claiming airdrops from the Humanity Protocol on a daily basis. ,github_relaxed
869821634,glycerine/rpc25519,https://github.com/glycerine/rpc25519,2024-10-09T00:24:53Z,2025-12-31T02:55:21Z,2025-12-31T02:55:18Z,14,1,0,Go,,Edwards curve ed25519 identity based RPC for Go/golang. TLS-v1.3 over TCP (or QUIC),github_relaxed
825470099,Nat3z/OpenGameInstaller,https://github.com/Nat3z/OpenGameInstaller,2024-07-07T21:35:09Z,2025-12-31T02:55:18Z,2025-12-31T02:55:14Z,75,6,2,TypeScript,,a game installation and management platform built with developers in mind.,github_relaxed
831877385,surisuririsu/gakumas-tools,https://github.com/surisuririsu/gakumas-tools,2024-07-21T21:51:15Z,2025-12-31T02:55:16Z,2025-12-31T02:55:12Z,60,10,7,JavaScript,"gakuen-idolmaster, gakumas, idolmaster",Tools for playing Gakuen Idolmaster,github_relaxed
960013737,Damocles-fr/PPJF,https://github.com/Damocles-fr/PPJF,2025-04-03T18:06:16Z,2025-12-31T02:55:13Z,2025-12-31T02:55:10Z,11,0,0,JavaScript,"jellyfin, jellyfin-client, jellyfin-media-player, jellyfin-plugin, jellyfin-web",PotPlayer launcher for Jellyfin Web    • Optional : Clickable link to the local media folder (from Jellyfin media information panel)  • Optional : Jellyfin Server Automation : Start and stop server au,github_relaxed
1050461365,Zanue/MDT-dist,https://github.com/Zanue/MDT-dist,2025-09-04T13:15:59Z,2025-12-31T02:55:13Z,2025-12-31T02:55:09Z,50,1,1,Python,,[AAAI 2025] Few-step Flow for 3D Generation via Marginal-Data Transport Distillation,github_relaxed
852618772,paul-russo/blots-lang,https://github.com/paul-russo/blots-lang,2024-09-05T05:56:45Z,2025-12-31T02:55:10Z,2025-12-31T02:55:07Z,31,1,0,Rust,,"Small, simple, expression-oriented programming language.",github_relaxed
861620940,rspack-contrib/rspack-dev-server,https://github.com/rspack-contrib/rspack-dev-server,2024-09-23T08:33:14Z,2025-12-31T02:55:05Z,2025-12-31T02:55:03Z,30,6,7,JavaScript,"devserver, rspack","Dev server for Rspack, provides the same API as webpack-dev-server.",github_relaxed
778673479,mirtlecn/rime-radical-pinyin,https://github.com/mirtlecn/rime-radical-pinyin,2024-03-28T07:08:49Z,2025-12-31T02:55:05Z,2025-12-31T02:55:02Z,118,7,0,Lua,"rime, rime-dict, rime-schema, rime-squirrel, rime-weasel",RIME 汉字部件拆字 | 全拼双拼输入方案。笔画、部首、音调反查辅码 lua。,github_relaxed
1016031364,iplocate/free-proxy-list,https://github.com/iplocate/free-proxy-list,2025-07-08T11:42:01Z,2025-12-31T02:55:04Z,2025-12-31T02:55:01Z,30,3,0,,"anonymity, anonymous, free-proxy, free-proxy-list, http","⚡️ Free Verified HTTP, SOCKS5, & SOCKS4 Proxy List ⏰ Updated every 30 minutes",github_relaxed
742040227,4Freye/panelsplit,https://github.com/4Freye/panelsplit,2024-01-11T16:31:44Z,2025-12-31T02:54:53Z,2025-12-31T02:55:46Z,21,2,0,Python,"cross-validation, pandas, panel-data, python, sklearn-compatible",A tool for performing cross-validation with panel data,github_relaxed
1010020008,qazzxxx/cloudimgs,https://github.com/qazzxxx/cloudimgs,2025-06-28T07:06:28Z,2025-12-31T02:54:41Z,2025-12-31T02:54:37Z,110,11,0,JavaScript,,云图 - 极简风格的云图库，无数据库图床项目，支持NAS部署，支持设置密钥，支持各种灵活的API开放接口，NAS图床，PicGo插件直接安装使用,github_relaxed
1036006880,ModelEngine-Group/DataMate,https://github.com/ModelEngine-Group/DataMate,2025-08-11T12:24:04Z,2025-12-31T02:54:38Z,2025-12-31T02:54:34Z,312,29,11,TypeScript,"data-evaluation, data-pipeline, data-synthesis, rag",DataMate is an enterprise-level data processing platform designed for model fine-tuning and RAG retrieval. ,github_relaxed
887085914,gaoyakang/online_logisim,https://github.com/gaoyakang/online_logisim,2024-11-12T06:21:24Z,2025-12-31T02:54:34Z,2025-12-31T02:54:31Z,13,3,0,HTML,,仿制 logisim 的在线网站版本,github_relaxed
1065906954,gslege/CloudflareIP,https://github.com/gslege/CloudflareIP,2025-09-28T17:05:17Z,2025-12-31T02:54:27Z,2025-12-31T02:54:24Z,126,73,5,Python,"clash, cloudflare, cloudflare-pages, cloudflare-workers, nodes",全自动优选CF的IP，包含美国US，日本JP，新加坡SG，德国DE，荷兰NL等cloudflare每天每小时自动优选IP，自动生成CF免费Vless节点。,github_relaxed
833896242,GOATNetwork/goat,https://github.com/GOATNetwork/goat,2024-07-26T01:59:34Z,2025-12-31T02:54:23Z,2025-12-31T02:54:19Z,19,10,1,Go,,GOAT Decentralized Sequencer,github_relaxed
822053985,mrshmllow/tolerable-nvim-nix,https://github.com/mrshmllow/tolerable-nvim-nix,2024-06-30T07:18:08Z,2025-12-31T02:54:18Z,2025-12-31T02:54:15Z,13,1,0,Nix,"neovim, nix",make your ~/.config/nvim/ portable with nix [maintainer=@mrshmllow],github_relaxed
812530324,lalifeier/IPTV,https://github.com/lalifeier/IPTV,2024-06-09T06:47:09Z,2025-12-31T02:54:18Z,2025-12-31T02:54:14Z,340,78,1,Python,,,github_relaxed
949798800,alantang1977/iptv_api,https://github.com/alantang1977/iptv_api,2025-03-17T06:47:10Z,2025-12-31T02:54:16Z,2025-12-31T02:54:13Z,40,11,0,Python,,🪅合法性提醒：使用的 IPTV 接口需符合《广播电视管理条例》等法律法规，避免爬取未经授权的版权内容，否则可能面临法律风险。AI通过抓取其它直播源集成一个总直播源，直播内容通过demo自定义进行运行爬取。每天自动更新直播、节目单，提供在线地址，可以在各大播放平台直接使用。M3U配置epg和台标，支持IPV6/4双栈访问!  声明: 所有播放源均收集于互联网，仅供测试研究学习，不得商用!,github_relaxed
1006250333,nene504273/Monkey-D-luffy-Bot-MD,https://github.com/nene504273/Monkey-D-luffy-Bot-MD,2025-06-21T20:39:00Z,2025-12-31T02:54:16Z,2025-12-31T02:54:13Z,17,2,1,JavaScript,,ᑲіᥱᥒ᥎ᥱᥒіძ᥆ ᥲ mі rᥱ⍴᥆ ᥱs⍴ᥱr᥆ 𝗊ᥙᥱ 𝗍ᥱ gᥙs𝗍ᥱ m᥆ᥒkᥱᥡ ძ ᥣᥙ𝖿𝖿ᥡ ᥡ mᥱ ᥲᥡᥙძᥲríᥲs ᥴ᥆ᥒ ᥙᥒᥲ ᥱ᥊𝗍rᥱᥣᥣі𝗍ᥲ 🌟 ,github_relaxed
943130562,743859910/Typora,https://github.com/743859910/Typora,2025-03-05T08:07:59Z,2025-12-31T02:54:06Z,2025-12-31T02:54:03Z,52,1,4,,,一款 Markdown 编辑器和阅读器 Issues里有1.11.6修改版,github_relaxed
882221885,ChHsiching/GitHub-Chinese-Top-Charts-Classified,https://github.com/ChHsiching/GitHub-Chinese-Top-Charts-Classified,2024-11-02T08:07:07Z,2025-12-31T02:54:03Z,2025-12-31T02:53:59Z,167,31,0,Shell,"chinsese, projects, top-charts",🇨🇳 帮助你发现优秀中文项目，可以无语言障碍地、更高效地吸收优秀经验成果；可分类查看：总榜、增速榜、新秀榜；,github_relaxed
880483246,sanity-io/sdk,https://github.com/sanity-io/sdk,2024-10-29T20:04:37Z,2025-12-31T02:54:00Z,2025-12-31T02:53:57Z,11,1,27,TypeScript,,Sanity App SDK,github_relaxed
833274411,Wirili/IPTV,https://github.com/Wirili/IPTV,2024-07-24T17:43:52Z,2025-12-31T02:53:58Z,2025-12-31T02:53:55Z,116,15,1,Python,,,github_relaxed
972574765,databay-labs/free-proxy-list,https://github.com/databay-labs/free-proxy-list,2025-04-25T09:52:35Z,2025-12-31T02:53:55Z,2025-12-31T02:53:51Z,60,3,0,,"elite-proxy, free-proxy, free-proxy-list, http-proxy, proxies","✅​Free proxy list updated every 5 mins: HTTP, HTTPS, SOCKS5. Zero duplicates, multi-country support. Premium secure proxies available at databay.com",github_relaxed
