full_name,language,description,stargazers_count,created_at,updated_at,pushed_at,cca_score,ceh_score,ciq_score,community_vitality_score,language_score,recognition_score,csq_score,language_maturity_score,update_recency_score,epm_score,dc_score,code_health_score,ise_score,crq_score,csd_score,maintenance_efficiency_score,tc_score,novel_tech_stack_score,research_connection_score,problem_novelty_score,ti_score,topic_trend_score,industry_application_score,mdm_score,topic_innovation_score,gr_score,vi_score,net_score,external_appeal_score,overall_potential_score,main_topic,num_topics,topic_entropy,overall_potential_score,overall_potential_level
paul-russo/blots-lang,Rust,"Small, simple, expression-oriented programming language.",31,2024-09-05 05:56:45+00:00,2025-12-31 02:55:10+00:00,2025-12-31 02:55:07+00:00,62.086131836813124,7.959596301084597,60,42.62031144010486,98,64.06572318868976,78.77269793104306,95,86.07079764250578,58.64045143184769,30,61.97187207011606,98,46,30,62.8,71.06846889556525,0.9,0.3,0.5,0.6000000000000001,0.5,0.4,0.4600000000000001,0.6092738755822611,0.3,0.4,0.3,0.335,51.35492978569465,"mcp, ai, knowledge",10,0.9610846595193704,51.35492978569465,潜力中等
robertringler/QRATUM,Python,,1,2025-05-19 20:57:44+00:00,2025-12-31 02:55:08+00:00,2025-12-31 02:57:29+00:00,40.90511616528035,19.199429096725954,0,23.081846649966224,88,0.0,22.841900474637562,88,86.07079764250578,51.844334926993334,20,32.42437243803457,83,43,30,55.75,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.4,0.29000000000000004,33.97172400001483,"project, ddos, data",10,2.4192407033260657,33.97172400001483,潜力一般
petr0leum/github_actions_dashboard,Jupyter Notebook,"A GitHub Actions-powered project that automates stock data fetching, analysis, and visualization on a web interface.",1,2024-09-07 00:57:22+00:00,2025-12-31 02:55:07+00:00,2025-12-31 02:55:04+00:00,43.6774971216195,7.959596301084597,60,35.25685755402741,70,9.266170541487686,11.698369440532927,70,86.07079764250578,34.36860677165352,35,24.293278618318546,100,43,30,62.55,44.53060178807892,0.6,0.3,0.5,0.48,0.5,0.7,0.58,0.4911224071523157,0.5,0.30000000000000004,0.4,0.405,40.977818255216874,"ai, agent, telegram",4,1.8426535224022564,40.977818255216874,潜力中等
rspack-contrib/rspack-dev-server,JavaScript,"Dev server for Rspack, provides the same API as webpack-dev-server.",30,2024-09-23 08:33:14+00:00,2025-12-31 02:55:05+00:00,2025-12-31 02:55:03+00:00,66.88601235639742,30.87794654607052,100,62.561686233683645,82,38.05073625768096,51.354362538265676,82,86.07079764250578,46.01909220854673,32,45.6161454152109,96,46,30,62.0,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.5,0.35,0.38249999999999995,55.0936506414631,"ai, agent, telegram",1,-1.4426951601859516e-10,55.0936506414631,潜力中等
kungbirdmed/truthverify-site,HTML,"truthverify: truth, fake, or satire.",1,2025-06-13 23:50:39+00:00,2025-12-31 02:55:06+00:00,2025-12-31 02:55:03+00:00,40.90511616528035,0.0,60,31.36204646611214,65,0.0,0.0,60,86.07079764250578,24.65986890757585,20,12.630954117651546,98,43,30,61.75,0.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.28300000000000003,0.3,0.30000000000000004,0.3,0.3,31.289202440058343,Diverse,10,3.3219280934446673,31.289202440058343,潜力一般
Gabrieltrinidad0101/informacion-dominicana,JavaScript,,2,2024-01-29 17:23:41+00:00,2025-12-31 02:55:07+00:00,2025-12-31 02:55:03+00:00,43.59720641474583,0.0,0,17.438882565898332,82,0.0,22.841900474637562,82,86.07079764250578,46.01909220854673,25,31.385537486578258,100,43,30,62.55,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,32.8732159887066,"project, ddos, data",10,2.4192407033260657,32.8732159887066,潜力一般
wanghz/Honeybee,Python,nothing is about,14,2024-02-29 05:57:55+00:00,2025-12-31 02:58:13+00:00,2025-12-31 02:58:09+00:00,59.82784986085584,15.919192602169193,60,44.502857355101554,88,34.372964251236795,49.37772013498083,88,86.07079764250578,51.844334926993334,25,45.36549128518904,93,46,30,60.8,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.4,0.4,0.3,0.37500000000000006,42.1988125958132,Diverse,10,3.3219280934446673,42.1988125958132,潜力中等
indmdev/Free-Telegram-Store-Bot,Python,"This is 100% Free Shop Bot, Is a Telegram Store Bot you can use for selling your products and services and managing your products and orders. You customers can  easily shop on you store with confidenc",74,2024-04-14 06:36:33+00:00,2025-12-31 02:58:12+00:00,2025-12-31 02:58:09+00:00,78.572739523714,46.163712279518855,100,72.5863951073172,88,28.410935783804433,62.2970837434298,88,86.07079764250578,51.844334926993334,40,54.17920490899108,100,46,30,63.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.6,0.54,0.6890000000000001,0.4,0.6000000000000001,0.3,0.44500000000000006,61.20243975862751,"api, v2ray, free",1,-1.4426951601859516e-10,61.20243975862751,潜力高
penhandev/AutoAiVPN,Unknown,use these v2ray configs for free,49,2025-07-20 16:59:57+00:00,2025-12-31 02:58:12+00:00,2025-12-31 02:58:08+00:00,70.05993655574127,22.34541185344134,60,50.84486877100098,70,47.52186950478427,32.25914281246977,65,86.07079764250578,29.514237839614683,20,28.846597509476535,83,46,30,56.8,62.34923766323172,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5323969506529269,0.3,0.4,0.3,0.335,44.34847570770409,"api, v2ray, free",10,1.2507312513712385,44.34847570770409,潜力中等
BigheadSMZ/Zelda-LA-DX-HD-Updated,C#,A PC Port of The Legend of Zelda: Link's Awakening.,272,2025-08-21 05:58:49+00:00,2025-12-31 02:58:03+00:00,2025-12-31 02:58:00+00:00,82.33534970499603,34.36156146278989,60,59.960686393974875,84,78.6407946091089,75.85703490288297,84,86.07079764250578,47.96083978136226,25,55.92195962977413,100,48,30,64.3,27.173597926363758,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439170545506,0.3,0.6,0.44999999999999996,0.44249999999999995,52.503451358557655,"github, config, jellyfin",10,2.419240709889889,52.503451358557655,潜力中等
drmlive/fancode-live-events,Unknown,,27,2024-08-25 20:44:09+00:00,2025-12-31 02:57:58+00:00,2025-12-31 02:57:55+00:00,68.68619626774895,31.754183869534188,0,38.58844286143655,70,25.685386347753575,36.646677853649365,65,86.07079764250578,29.514237839614683,25,31.820988278007356,100,46,30,63.599999999999994,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.4,0.3,0.3,0.34,40.18519622087697,"project, ddos, data",10,2.4192407033260657,40.18519622087697,潜力中等
indmdev/indmshopbot,Unknown,"InDMShopBot: The best Telegram Shopping Bot For Sellers, The Shop Bot is a Classic and Premium e-commerce bot created for sellers to own a store  for selling products and services on telegram. Try the",14,2024-04-12 07:38:03+00:00,2025-12-31 02:57:54+00:00,2025-12-31 02:57:51+00:00,59.82784986085584,15.919192602169193,100,54.502857355101554,70,34.372964251236795,25.19217845595283,65,86.07079764250578,29.514237839614683,40,29.66646354904391,88,46,30,58.8,100.0,0.6,0.3,0.3,0.41999999999999993,0.5,0.4,0.4600000000000001,0.6619999999999999,0.4,0.5,0.3,0.41000000000000003,49.81900704858417,"bot, automation, trading",1,-1.4426951601859516e-10,49.81900704858417,潜力中等
Supremekirb/EBME,Python,GUI editor for EarthBound's overworld areas.,19,2024-07-18 01:40:12+00:00,2025-12-31 02:57:50+00:00,2025-12-31 02:57:47+00:00,58.96553733384963,10.259773877716423,60,42.1771357907406,88,53.73642196136611,75.90843044318684,88,86.07079764250578,51.844334926993334,25,57.304310923881744,100,46,30,63.599999999999994,44.834424474104885,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.44833769789641953,0.3,0.4,0.3,0.335,47.21190009038989,"proxy, list, http",10,1.8325607512404634,47.21190009038989,潜力中等
winterofhell/fedora-optimizations,Unknown,"Fedora Linux optimization for better performance, latency, smoothness and responsiveness (in games too)",64,2024-10-13 23:32:36+00:00,2025-12-31 02:57:51+00:00,2025-12-31 02:57:47+00:00,66.79123074046616,7.959596301084597,60,44.502351001566076,70,79.90634635695119,49.664389804949785,65,86.07079764250578,29.514237839614683,35,39.67895865609254,93,46,30,60.8,67.32576188142055,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5523030475256822,0.3,0.5,0.3,0.37,46.62744043212367,"github, nix, automation",10,1.0854146952829666,46.62744043212367,潜力中等
flarom/cohesion,JavaScript,Simple markdown editor for technical writting,10,2025-05-12 02:46:46+00:00,2025-12-31 02:57:43+00:00,2025-12-31 02:57:39+00:00,54.99619169024234,7.959596301084597,100,49.78433538147655,82,40.947416878010536,44.849355086896644,82,86.07079764250578,46.01909220854673,20,40.288892062094845,86,46,30,58.0,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.4,0.3,0.335,49.28386225778811,"otp, bot, tools",1,-1.4426951601859516e-10,49.28386225778811,潜力中等
chainapsis/oko,TypeScript,Oko is an open-source embedded wallet stack that provides passwordless crypto experience via multi-party computation,13,2025-07-24 07:05:06+00:00,2025-12-31 02:57:43+00:00,2025-12-31 02:57:39+00:00,58.21912883780618,21.745899804691984,60,45.89871646676467,92,38.25569896329659,64.90093311682155,90,86.07079764250578,53.786082499808856,30,54.0305487775028,83,46,30,56.8,78.26916159550915,0.6,0.3,0.5,0.48,0.5,0.6,0.54,0.6160766463820366,0.3,0.4,0.35,0.34750000000000003,50.07232179983245,"github, nix, automation",10,0.7218828257869263,50.07232179983245,潜力中等
Setout8/Book-Pen-Book,JavaScript,本项目是基于源 BPB 面板代码，生成独一无二的混淆代码来部署 cloudflare pages 项目，从而实现 VPN 上网,262,2025-03-25 03:35:42+00:00,2025-12-31 02:57:39+00:00,2025-12-31 02:57:36+00:00,97.68080935120676,77.86435907873106,60,81.32484941803858,82,10.599095716814778,36.60030039473649,82,86.07079764250578,46.01909220854673,25,37.57681745062278,100,48,30,64.3,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.5,0.6,0.5499999999999999,0.5475,61.821575844634204,"otp, bot, tools",1,-1.4426951601859516e-10,61.821575844634204,潜力高
MrAbolfazlNorouzi/iran-configs,Python,v2ray server,12,2025-09-02 08:58:55+00:00,2025-12-31 02:58:16+00:00,2025-12-31 02:58:13+00:00,53.332968250695295,0.0,60,36.33318730027812,88,0.0,30.90374770098023,88,86.07079764250578,51.844334926993334,20,36.05220368988877,88,46,30,58.8,44.83997908141971,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.44835991632567884,0.3,0.4,0.3,0.335,40.78093588956086,"api, v2ray, free",10,1.8323762311795835,40.78093588956086,潜力中等
guess/claude_code,Elixir,Claude Code SDK for Elixir,19,2025-06-13 14:08:32+00:00,2025-12-31 02:57:33+00:00,2025-12-31 02:57:29+00:00,60.58727623102148,12.61566165809791,100,53.65039207274286,88,45.533382105714395,55.3759590499772,70,86.07079764250578,34.36860677165352,20,40.94819394256847,88,46,30,58.8,78.27105235861625,0.6,0.3,0.5,0.48,0.8,0.9,0.7800000000000001,0.676084209434465,0.3,0.5,0.3,0.37,51.3439209953887,"proxy, free, list",10,0.7218200159960881,51.3439209953887,潜力中等
manyeyes/ManySpeech,C#,"AI Speech Solutions for Tasks such as ASR, Vocal Extraction, Accompaniment Extraction, Audio Denoising, and Enhancement, Support models such as paraformer, sensevoice, fireredasr, zipformer, moonshine",54,2025-09-27 01:12:24+00:00,2025-12-31 02:57:32+00:00,2025-12-31 02:57:27+00:00,71.69793197435693,27.531500892827644,60,53.31519810223245,84,44.47025141987842,65.55370220704434,84,86.07079764250578,47.96083978136226,35,53.285459916646744,100,46,30,63.599999999999994,100.0,0.6,0.3,0.5,0.48,0.5,0.9,0.66,0.7330000000000001,0.3,0.5,0.3,0.37,55.585891508887464,"mcp, ai, knowledge",1,-1.4426951601859516e-10,55.585891508887464,潜力中等
atopos31/llmio,TypeScript,LLM API 负载均衡网关,179,2025-08-06 03:43:36+00:00,2025-12-31 02:57:29+00:00,2025-12-31 02:57:25+00:00,81.87117805939485,42.45699901130281,100,72.60842087771393,92,57.14236014355384,75.05169158688358,90,86.07079764250578,53.786082499808856,22,56.99839008903071,100,48,30,64.3,78.27130559581083,0.6,0.3,0.5,0.48,0.6,0.4,0.5,0.6060852223832434,0.3,0.7,0.5,0.49,61.11848768489949,"mcp, ai, knowledge",10,0.7218116036385777,61.11848768489949,潜力高
yihad168/tv,Unknown,my live tv,22,2024-11-04 01:25:16+00:00,2025-12-31 02:57:27+00:00,2025-12-31 02:57:23+00:00,64.90416472522949,22.34541185344134,0,33.78256003879627,70,32.48319488251308,24.17650965970799,65,86.07079764250578,29.514237839614683,25,26.209412590733734,88,46,30,58.8,44.84041184613085,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.46236164738452346,0.4,0.3,0.3,0.34,38.55475547553628,"project, ddos, data",10,1.832361855047065,38.55475547553628,潜力一般
AdeelWajid/iptv_validated_list,Unknown,,26,2024-10-17 19:13:08+00:00,2025-12-31 02:58:10+00:00,2025-12-31 02:58:07+00:00,64.6229735035282,18.481610275449853,0,32.31775299781873,70,41.69676887951974,29.128404724539383,65,86.07079764250578,29.514237839614683,25,28.43776536990786,88,46,30,58.8,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.3,0.3,0.3,36.42087917335262,"project, ddos, data",10,2.4192407033260657,36.42087917335262,潜力一般
codeby-umar/codeby-umar,Unknown,,15,2025-02-24 12:11:32+00:00,2025-12-31 02:57:24+00:00,2025-12-31 02:57:20+00:00,59.10571205518658,16.54784119746344,0,29.434029241186835,70,40.947416878010536,44.849355086896644,65,86.07079764250578,29.514237839614683,20,34.512193032968625,98,46,30,62.8,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.3,0.3,0.3,37.514833766806795,"project, ddos, data",10,2.4192407033260657,37.514833766806795,潜力一般
cardenluo/ComfyUI-Apt_Preset,Python,make workflow easy,232,2025-01-21 05:56:27+00:00,2025-12-31 02:57:15+00:00,2025-12-31 02:57:12+00:00,83.32657908955439,42.52768765677366,60,63.21532231569253,88,64.01950843383119,73.37329469392978,88,86.07079764250578,51.844334926993334,20,55.16349983671607,100,48,30,64.3,55.372632119875234,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904905284795009,0.3,0.6,0.5,0.45499999999999996,55.39134111585636,"ai, agent, telegram",10,1.4824890708948808,55.39134111585636,潜力中等
Eyefyre/NYT-Connections-Answers,Python,This is a repository with a JSON file containing all the answers for the NYT Connections game,45,2024-02-02 00:53:55+00:00,2025-12-31 02:57:09+00:00,2025-12-31 02:57:06+00:00,66.11738593394145,12.61566165809791,60,45.86243595391085,88,63.36249267304569,64.95833008833695,88,86.07079764250578,51.844334926993334,30,53.37676576419929,93,46,30,60.8,76.33861890331188,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.6243544756132476,0.3,0.4,0.3,0.335,50.448051653582525,"proxy, list, http",10,0.786014065837755,50.448051653582525,潜力中等
adcontextprotocol/adcp,TypeScript,Docs and reference implementation for the Ad Context Protocol,154,2025-07-19 12:56:11+00:00,2025-12-31 02:57:00+00:00,2025-12-31 02:57:25+00:00,82.50009928876014,51.25934236997824,60,65.94080954499644,92,45.79161297177941,60.88931172029513,90,86.07079764250578,53.786082499808856,25,51.22531914906591,90,48,32,60.8,71.06741057846125,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.567269642313845,0.3,0.6,0.5,0.45499999999999996,56.2956590623392,"proxy, list, http",10,0.9611198160525672,56.2956590623392,潜力中等
dpangestuw/Free-Proxy,Unknown,Free Proxy List 🔄 Update Every 5 Minutes,97,2024-11-30 03:34:02+00:00,2025-12-31 02:56:45+00:00,2025-12-31 02:56:41+00:00,79.28593882510275,36.005727013158406,100,69.31637998464655,70,37.75341086526056,27.00902139989062,65,86.07079764250578,29.514237839614683,25,27.484042873815916,88,48,30,59.5,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.4,0.6000000000000001,0.3,0.44500000000000006,54.31090357092483,"proxy, free, list",1,-1.4426951601859516e-10,54.31090357092483,潜力中等
MangaBoya/mangaboya-nsfw,Unknown,nsfw,22,2025-02-07 01:25:36+00:00,2025-12-31 02:56:37+00:00,2025-12-31 02:56:33+00:00,57.121107401632024,0.0,0,22.84844296065281,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,20,17.353175953743637,83,46,30,56.8,28.656380193116572,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39762552077246627,0.3,0.3,0.3,0.3,31.655256346361256,"project, ddos, data",10,2.3699837492038722,31.655256346361256,潜力一般
bq2015/FreeProxies,Unknown,永久免费翻墙/科学上网，节点每10分钟自动更新，仅保留可用节点。订阅链接可一键导入，无需频繁更换。如果觉得有帮助，请点个星星支持一下。为了防止链接丢失，建议fork到自己的仓库。,474,2024-06-19 15:35:24+00:00,2025-12-31 02:56:24+00:00,2025-12-31 02:56:20+00:00,96.23729293607381,56.886937738357716,60,73.40534538285473,70,37.17145028259014,42.81993736529313,65,86.07079764250578,29.514237839614683,30,35.59895505824705,100,48,30,64.3,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.4,0.6,0.4,0.47,58.17612735736309,"github, config, jellyfin",1,-1.4426951601859516e-10,58.17612735736309,潜力中等
noworneverev/leetcode-api,Python,LeetCode API - LeetCode questions sorted by likes - Daily updated LeetCode database,62,2025-02-03 23:23:28+00:00,2025-12-31 02:56:21+00:00,2025-12-31 02:56:17+00:00,74.64273724779014,31.09727193354776,100,65.74114007585777,88,37.382222382421546,50.99506542286355,88,86.07079764250578,51.844334926993334,27,46.493296664736256,90,46,30,59.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.7190000000000001,0.4,0.6000000000000001,0.3,0.44500000000000006,57.9539443519117,"api, v2ray, free",1,-1.4426951601859516e-10,57.9539443519117,潜力中等
pixperk/chug,Go,high-speed ETL pipeline from PostgreSQL to ClickHouse.,10,2025-06-20 15:53:14+00:00,2025-12-31 02:56:21+00:00,2025-12-31 02:56:17+00:00,52.223810733903186,0.0,60,35.88952429356128,95,0.0,40.30923613171335,93,86.07079764250578,56.698703859032165,25,42.983702609932266,91,46,30,60.0,71.06846813420715,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5672738725368286,0.3,0.30000000000000004,0.3,0.3,43.91459904611335,"github, nix, automation",10,0.9610846848111387,43.91459904611335,潜力中等
KwanWaiPang/Awesome-VLN,Unknown,Paper Survey for Visual Language Navigation,48,2025-08-11 13:29:47+00:00,2025-12-31 02:56:05+00:00,2025-12-31 02:56:01+00:00,67.68750503718988,15.919192602169193,60,47.64671942563517,70,58.617271131940555,38.22243833467298,65,86.07079764250578,29.514237839614683,20,31.53008049446798,83,46,30,56.8,67.32785831611143,0.6,0.5,0.5,0.54,0.5,0.4,0.4600000000000001,0.5733114332644458,0.3,0.4,0.3,0.335,44.903924620591305,"mcp, ai, knowledge",10,1.0853450532300064,44.903924620591305,潜力中等
constructive-io/constructive,TypeScript,"Secure, Modular Postgres for Teams",25,2024-12-28 02:52:25+00:00,2025-12-31 02:56:04+00:00,2025-12-31 02:56:01+00:00,65.10162773934388,38.94807328809581,60,54.67247674657109,92,37.530139976419065,56.44912951008509,90,86.07079764250578,53.786082499808856,25,49.227237154471396,88,46,30,58.8,62.350410408058664,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5324016416322347,0.3,0.4,0.4,0.36,50.18159945018175,"api, v2ray, free",10,1.2506922936313662,50.18159945018175,潜力中等
Xovee/cs-conf-stats,HTML,"Computer Science Conference Statistics: Explore number of submissions, acceptance rate, and many more.",34,2024-07-18 03:10:18+00:00,2025-12-31 02:55:56+00:00,2025-12-31 02:55:53+00:00,66.34600107118304,18.481610275449853,100,58.006964024880666,65,46.943276866779804,25.229968426925645,60,86.07079764250578,53.786082499808856,35,37.178614667049644,93,51,30,62.55,100.0,0.6,0.4,0.5,0.51,0.5,0.4,0.4600000000000001,0.6935,0.3,0.5,0.3,0.37,52.58996393963009,"github, config, jellyfin",1,-1.4426951601859516e-10,52.58996393963009,潜力中等
rix4uni/resolvers,Unknown,List of Fresh DNS resolvers updates every 1 hour,15,2024-09-18 03:26:31+00:00,2025-12-31 02:55:55+00:00,2025-12-31 02:55:52+00:00,62.494649525273054,22.34541185344134,100,57.818753958813694,70,26.169924395585088,20.783401515428558,65,86.07079764250578,29.514237839614683,25,24.68251392580799,90,46,30,59.599999999999994,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.4,0.5,0.3,0.41000000000000003,50.19119127486502,"proxy, free, list",1,-1.4426951601859516e-10,50.19119127486502,潜力中等
projectbluefin/documentation,TypeScript,Bluefin Documentation,19,2024-07-21 22:14:22+00:00,2025-12-31 02:57:58+00:00,2025-12-31 02:57:55+00:00,72.29335657012543,55.35443890328921,60,63.291396244201394,92,6.676248734906136,47.92835290127648,90,86.07079764250578,53.786082499808856,25,45.39288768050751,100,46,34,64.6,44.843012435321874,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.46237204974128754,0.5,0.4,0.44999999999999996,0.45249999999999996,52.88886759197761,"proxy, list, http",10,1.8322754653441298,52.88886759197761,潜力中等
dxiv/dxiv,Unknown,Config files for my GitHub profile.,15,2024-05-01 20:33:51+00:00,2025-12-31 02:55:54+00:00,2025-12-31 02:55:50+00:00,54.71159220167557,0.0,100,46.88463688067023,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,25,18.353175953743637,88,46,30,58.8,73.98977944310671,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5789591177724269,0.3,0.5,0.3,0.37,43.19097676636483,"github, config, jellyfin",10,0.8640408237396136,43.19097676636483,潜力中等
Misaka-blog/sfw-client,Batchfile,Sing-box for Windows Client,35,2024-03-11 09:10:28+00:00,2025-12-31 02:55:54+00:00,2025-12-31 02:55:50+00:00,67.87883002420402,24.645589430073166,60,50.77748831020722,70,40.947416878010536,44.849355086896644,70,86.07079764250578,34.36860677165352,25,37.21122215918222,100,46,30,63.599999999999994,62.3498966418162,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5323995865672648,0.3,0.4,0.3,0.335,47.02460824073354,"mcp, ai, knowledge",10,1.2507093605765098,47.02460824073354,潜力中等
argosnothing/nixos-config,Nix,argos_nothing's NixOS Config,15,2025-08-23 13:50:00+00:00,2025-12-31 02:55:38+00:00,2025-12-31 02:55:34+00:00,54.71159220167557,0.0,100,46.88463688067023,70,0.0,6.718206021952224,70,86.07079764250578,34.36860677165352,20,19.052205079957233,88,46,30,58.8,78.27205929637475,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5960882371854991,0.3,0.5,0.3,0.37,43.67336497986899,"github, nix, automation",10,0.7217865662478035,43.67336497986899,潜力中等
netlas-io/netlas-free-iocs,Python,A free and regularly updated database of malicious hosts to support security researchers and practitioners in their threat intelligence efforts.,10,2025-01-19 12:11:04+00:00,2025-12-31 02:55:37+00:00,2025-12-31 02:55:33+00:00,52.223810733903186,0.0,60,35.88952429356128,88,0.0,30.90374770098023,88,86.07079764250578,80.97054851922636,30,48.24637844717032,90,51,30,61.349999999999994,100.0,0.5,0.4,0.5,0.47,0.6,0.4,0.5,0.6895,0.3,0.30000000000000004,0.3,0.3,47.614156762824386,"api, v2ray, free",1,-1.4426951601859516e-10,47.614156762824386,潜力中等
gitrecon1455/fresh-proxy-list,Python,Free Proxy List Updated every 10 minutes,88,2024-03-21 09:57:26+00:00,2025-12-31 02:55:26+00:00,2025-12-31 02:55:21+00:00,76.66074857732555,30.305008154525936,100,66.27105228501429,88,45.38450087238847,55.29594186611434,88,86.07079764250578,51.844334926993334,30,49.02869106419912,93,46,30,60.8,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.669,0.3,0.6000000000000001,0.3,0.405,56.973501284093395,"proxy, free, list",1,-1.4426951601859516e-10,56.973501284093395,潜力中等
frankrichardhall/Humanity-Protocol-Airdrop-bot,JavaScript,Tool or script designed to automate the process of claiming airdrops from the Humanity Protocol on a daily basis. ,16,2024-10-31 03:13:21+00:00,2025-12-31 02:55:24+00:00,2025-12-31 02:55:20+00:00,60.65887198828647,15.919192602169193,100,54.83526620607381,82,36.780787974909856,42.60997337585253,82,86.07079764250578,60.58219900466324,35,47.37825767076578,96,47,30,62.35000000000001,69.92671408046995,0.6,0.3,0.5,0.48,0.8,0.9,0.7800000000000001,0.6427068563218798,0.3,0.5,0.3,0.37,52.7911052121092,"ai, agent, telegram",2,0.9990129334819255,52.7911052121092,潜力中等
glycerine/rpc25519,Go,Edwards curve ed25519 identity based RPC for Go/golang. TLS-v1.3 over TCP (or QUIC),14,2024-10-09 00:24:53+00:00,2025-12-31 02:55:21+00:00,2025-12-31 02:55:18+00:00,57.05546890451671,7.959596301084597,60,40.608046267186296,95,47.52186950478427,65.85017292223088,93,86.07079764250578,56.698703859032165,30,55.47712416566516,96,46,30,62.0,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.3,0.4,0.3,0.335,50.90743639992961,"github, nix, automation",1,-1.4426951601859516e-10,50.90743639992961,潜力中等
Nat3z/OpenGameInstaller,TypeScript,a game installation and management platform built with developers in mind.,75,2024-07-07 21:35:09+00:00,2025-12-31 02:55:18+00:00,2025-12-31 02:55:14+00:00,72.83996864057717,26.277591392806873,60,53.33314444371327,92,56.23733415790165,82.62712673107968,90,86.07079764250578,53.786082499808856,34,62.807335903918954,100,46,30,63.599999999999994,73.98875550554187,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5789550220221675,0.3,0.5,0.3,0.37,54.41385373215546,"project, ddos, data",10,0.8640748382092409,54.41385373215546,潜力中等
surisuririsu/gakumas-tools,JavaScript,Tools for playing Gakuen Idolmaster,60,2024-07-21 21:51:15+00:00,2025-12-31 02:55:16+00:00,2025-12-31 02:55:12+00:00,73.18801413548829,36.06821380818972,100,66.89908048706172,82,42.61627405297273,53.80814041904806,82,86.07079764250578,46.01909220854673,25,45.32034546156298,100,46,30,63.599999999999994,76.33884335971184,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5743553734388475,0.3,0.6000000000000001,0.35,0.4175,55.16594668285498,"github, nix, automation",10,0.7860066095575473,55.16594668285498,潜力中等
Damocles-fr/PPJF,JavaScript,PotPlayer launcher for Jellyfin Web    • Optional : Clickable link to the local media folder (from Jellyfin media information panel)  • Optional : Jellyfin Server Automation : Start and stop server au,11,2025-04-03 18:06:16+00:00,2025-12-31 02:55:13+00:00,2025-12-31 02:55:10+00:00,52.80152377234265,0.0,100,46.120609508937065,82,0.0,22.841900474637562,82,86.07079764250578,46.01909220854673,35,33.38553748657826,91,46,30,60.0,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.7,0.58,0.6990000000000001,0.3,0.5,0.3,0.37,48.58725987454992,"github, config, jellyfin",1,-1.4426951601859516e-10,48.58725987454992,潜力中等
